time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-10-25T11:35:28.520Z,18.8983,145.4986,213.3,5,mb,,52,5.313,0.93,us,us1000awn4,2018-01-17T21:50:33.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.6,5.7,0.029,394,reviewed,us,us
2017-10-28T17:45:32.600Z,36.1991,70.6618,101.46,5.2,mww,,20,0.927,0.74,us,us1000ay2z,2018-01-17T21:50:37.040Z,"75 km SSW of Jurm, Afghanistan",earthquake,5.5,4,0.089,12,reviewed,us,us
2017-10-30T17:12:06.590Z,-10.756,-74.6931,101.08,5.4,mww,,47,2.437,0.98,us,us1000ayky,2022-05-03T18:39:32.663Z,"27 km NE of Santa Rosa, Peru",earthquake,7,4.2,0.063,24,reviewed,us,us
2017-10-30T22:37:18.550Z,-8.6014,118.9841,110.17,5.5,mb,,42,3.217,1.15,us,us1000aysa,2020-07-10T15:36:25.896Z,"32 km ESE of Bima, Indonesia",earthquake,6.6,2.5,0.046,166,reviewed,us,us
2017-11-04T00:16:35.270Z,2.4828,-76.0318,157.28,5.1,mww,,24,1.65,0.82,us,us2000bi7p,2022-08-07T20:47:31.163Z,"8 km SSE of Inzá, Colombia",earthquake,6.2,4,0.052,35,reviewed,us,us
2017-11-05T01:35:28.540Z,-18.6496,-177.7449,482.88,5.5,mww,,31,4.094,0.85,us,us2000biq7,2022-05-03T19:43:54.762Z,"Fiji region",earthquake,9.8,4.3,0.073,18,reviewed,us,us
2017-11-06T09:22:13.350Z,-6.5915,128.515,309.85,5,mb,,25,3.088,0.79,us,us2000bj51,2018-01-31T03:04:40.040Z,"271 km NE of Lospalos, Timor Leste",earthquake,7.7,5.2,0.045,158,reviewed,us,us
2017-11-07T09:01:40.270Z,-17.6808,-178.5471,548,5.7,mww,,22,3.241,0.96,us,us2000bjrq,2022-05-03T19:43:56.441Z,"230 km E of Levuka, Fiji",earthquake,8.5,1.9,0.063,24,reviewed,us,us
2017-11-07T21:26:38.480Z,-4.2433,143.4846,110.57,6.5,mww,,10,4.449,0.97,us,us2000bk15,2022-05-03T19:44:02.012Z,"67 km WSW of Angoram, Papua New Guinea",earthquake,7.2,3.3,0.044,50,reviewed,us,us
2017-11-08T07:23:21.810Z,6.284,125.951,119.51,5.1,mb,,52,0.863,0.87,us,us2000bk9c,2022-08-07T20:56:55.793Z,"24 km WSW of Surup, Philippines",earthquake,8.5,5.3,0.041,194,reviewed,us,us
2017-11-08T07:35:11.540Z,-21.8761,-179.3823,593.71,5.7,mww,,20,4.766,1.14,us,us2000bk9d,2022-05-03T19:01:32.022Z,"Fiji region",earthquake,9.3,3.6,0.073,18,reviewed,us,us
2017-11-08T20:40:07.490Z,-24.3377,-67.0178,172.06,5,mwr,,36,1.742,0.86,us,us2000bkie,2018-01-31T03:04:43.040Z,"72 km W of San Antonio de los Cobres, Argentina",earthquake,7,6.9,,,reviewed,us,guc
2017-11-09T03:11:03.130Z,1.8855,127.0792,103.76,5.2,mww,,31,1.143,0.97,us,us2000bkp8,2022-08-07T20:58:32.155Z,"104 km W of Tobelo, Indonesia",earthquake,6,3.2,0.071,19,reviewed,us,us
2017-11-14T10:50:05.520Z,-18.1454,-178.0058,596.92,5.5,mww,,37,3.773,1.09,us,us2000bn70,2022-05-03T19:44:07.160Z,"283 km E of Levuka, Fiji",earthquake,9.9,4.7,0.086,13,reviewed,us,us
2017-11-15T00:24:32.670Z,13.0996,143.7117,123,5.8,mww,,19,1.226,1.24,us,us2000bnmq,2022-05-03T18:40:14.128Z,"105 km W of Merizo Village, Guam",earthquake,7.9,1.8,0.069,20,reviewed,us,us
2017-11-15T05:00:39.860Z,-17.4931,-174.6576,156.47,5.3,mww,,24,4.515,1,us,us2000bnrf,2018-02-06T02:45:35.040Z,"146 km NNW of Neiafu, Tonga",earthquake,8.7,4.3,0.103,9,reviewed,us,us
2017-11-27T15:15:13.260Z,-15.4745,-178.0991,394.46,5.1,mb,,62,6.312,1.06,us,us2000buw8,2018-02-20T09:06:04.040Z,"128 km S of Alo, Wallis and Futuna",earthquake,11.3,6,0.029,387,reviewed,us,us
2017-11-27T22:46:20.920Z,-15.4867,-178.0482,404.22,5,mb,,57,6.267,0.89,us,us2000bv6c,2018-02-20T09:06:05.040Z,"130 km S of Alo, Wallis and Futuna",earthquake,11.2,1.2,0.029,380,reviewed,us,us
2017-11-28T17:38:00.990Z,18.5029,145.6535,189.28,5.2,mb,,18,4.943,0.92,us,us2000bvfp,2018-02-20T09:06:06.040Z,"Pagan region, Northern Mariana Islands",earthquake,8.3,4.7,0.026,481,reviewed,us,us
2017-11-29T23:53:50.300Z,-6.7362,129.7816,157,5.5,mww,,17,1.948,0.91,us,us1000bj4z,2022-08-07T21:42:16.514Z,"Banda Sea",earthquake,6.2,1.8,0.059,28,reviewed,us,us
2017-11-30T05:50:20.820Z,-4.3873,143.8029,116,5.5,mww,,14,4.251,0.68,us,us1000bj76,2022-05-03T19:53:13.704Z,"46 km SW of Angoram, Papua New Guinea",earthquake,7.9,1.9,0.065,23,reviewed,us,us
2017-12-01T00:06:13.200Z,-6.298,130.1189,139.55,5,mww,,26,2.042,0.82,us,us1000bjne,2018-02-20T09:06:09.040Z,"Banda Sea",earthquake,6.3,4.7,0.086,13,reviewed,us,us
2017-12-08T23:42:13.830Z,-16.1147,-173.9172,155,5.7,mww,,34,3.013,0.7,us,us2000c286,2022-05-03T18:43:42.528Z,"21 km SW of Hihifo, Tonga",earthquake,7.7,1.8,0.068,21,reviewed,us,us
2017-12-11T17:29:10.440Z,-14.3337,167.4429,186,5.6,mww,,42,6.411,0.94,us,us2000c2vg,2022-05-03T19:44:35.656Z,"51 km SSW of Sola, Vanuatu",earthquake,9.1,1.9,0.063,24,reviewed,us,us
2017-12-12T02:23:10.090Z,-7.1269,107.0917,100.75,5,mb,,89,3.324,0.92,us,us2000c35s,2018-03-06T00:49:37.040Z,"29 km SE of Sukabumi, Indonesia",earthquake,7.9,2.1,0.1,32,reviewed,us,us
2017-12-15T09:07:43.960Z,14.7213,-91.5224,101.12,5.1,mww,,45,0.257,1.3,us,us2000c4rw,2022-08-07T22:13:08.212Z,"8 km SSW of Zunil, Guatemala",earthquake,6.4,3.6,0.058,29,reviewed,us,us
2017-12-16T11:22:24.440Z,-17.3357,-177.5368,391.9,5.5,mww,,68,6.51,0.82,us,us2000c57n,2022-05-03T19:56:07.003Z,"Fiji region",earthquake,11.3,4.6,0.089,12,reviewed,us,us
2017-12-23T14:51:16.810Z,-2.7612,139.4588,107.52,5,mww,,56,7.202,0.97,us,us1000bvd1,2022-08-07T22:27:15.562Z,"131 km W of Abepura, Indonesia",earthquake,8.9,5.6,0.075,17,reviewed,us,us
2017-12-23T15:30:02.670Z,-13.2414,167.1002,188.4,5,mb,,55,7.495,1.02,us,us1000bvda,2018-03-14T00:58:27.040Z,"85 km NW of Sola, Vanuatu",earthquake,10.1,5.5,0.052,116,reviewed,us,us
2017-12-27T12:33:47.870Z,-23.6541,-176.9029,101.88,5.2,mww,,88,5.643,1.09,us,us1000bwp0,2018-03-17T01:54:36.040Z,"south of the Fiji Islands",earthquake,8.8,4.4,0.08,15,reviewed,us,us
2017-12-27T20:59:13.960Z,-16.4032,168.1895,188.3,5,mb,,110,4.442,0.77,us,us1000bwtn,2018-03-17T01:54:36.040Z,"89 km ESE of Lakatoro, Vanuatu",earthquake,10.8,6.1,0.066,73,reviewed,us,us
2017-12-30T08:20:51.530Z,-19.3429,-69.4283,103.33,5.2,mww,,95,0.392,1.03,us,us1000by24,2022-08-07T22:40:47.552Z,"122 km NE of Iquique, Chile",earthquake,3.7,4.2,0.051,37,reviewed,us,us
2017-12-31T03:48:57.420Z,29.6759,129.3045,162.8,5,mww,,89,2.972,0.77,us,us1000byey,2018-03-17T01:54:40.040Z,"126 km WSW of Kurio, Japan",earthquake,7.6,4.2,0.065,23,reviewed,us,us
2018-01-02T08:10:00.070Z,-18.8355,169.3488,242.77,5.2,mww,,85,2.769,0.68,us,us1000byyi,2018-03-23T23:16:48.040Z,"78 km N of Isangel, Vanuatu",earthquake,10.2,5.7,0.071,19,reviewed,us,us
2018-01-02T14:57:19.070Z,-24.8235,178.45,579.49,5.9,mww,,38,5.46,0.95,us,us1000bz0y,2022-05-03T18:47:08.601Z,"south of the Fiji Islands",earthquake,9.7,3.3,0.05,38,reviewed,us,us
2018-01-10T01:46:02.780Z,21.6366,143.0578,303.03,5,mb,,96,5.492,0.84,us,us1000c2ze,2018-04-03T01:40:24.040Z,"Mariana Islands region",earthquake,9.1,3.8,0.028,393,reviewed,us,us
2018-01-11T17:53:34.070Z,-23.9514,179.9604,519.64,5.5,mww,,18,5.6,0.92,us,us2000ciek,2022-05-03T19:19:54.486Z,"south of the Fiji Islands",earthquake,10.4,4.5,0.071,19,reviewed,us,us
2018-01-14T09:19:29.720Z,36.4525,70.7313,199.53,5.3,mww,,56,0.683,0.73,us,us2000cjg0,2022-08-07T23:04:39.664Z,"46 km SSW of Jurm, Afghanistan",earthquake,6.5,3.1,0.055,32,reviewed,us,us
2018-01-15T02:28:34.620Z,-15.2175,167.5127,118.4,5.4,mww,,53,5.535,1.13,us,us2000cjlj,2018-04-10T01:11:40.040Z,"50 km NE of Luganville, Vanuatu",earthquake,9.4,4.7,0.058,29,reviewed,us,us
2018-01-15T06:31:50.920Z,0.4389,123.6688,237.71,5.3,mww,,30,1.722,0.97,us,us2000cjmg,2018-04-10T01:11:40.040Z,"68 km E of Gorontalo, Indonesia",earthquake,7.5,5.2,0.054,33,reviewed,us,us
2018-01-16T19:57:18.100Z,-19.4497,-179.2959,666.76,5.9,mww,,35,8.857,1,us,us2000ck3t,2022-05-03T19:56:21.175Z,"211 km SE of Levuka, Fiji",earthquake,8.2,3.1,0.051,37,reviewed,us,us
2018-01-18T12:08:53.860Z,52.5167,153.0124,466.2,5.8,mww,,79,2.905,0.71,us,us2000ckqy,2022-05-03T18:45:24.446Z,"265 km WNW of Ozernovskiy, Russia",earthquake,8.9,3.7,0.055,32,reviewed,us,us
2018-01-20T11:47:50.240Z,-22.1105,-179.4592,579.69,5,mb,,82,9.424,0.85,us,us2000clsb,2018-04-10T01:11:48.040Z,"south of the Fiji Islands",earthquake,10.8,6.6,0.07,66,reviewed,us,us
2018-01-21T01:06:42.710Z,-18.8806,-69.4445,116,6.3,mww,,15,0.545,1.41,us,us2000cm0f,2022-05-03T19:02:38.776Z,"100 km ESE of Arica, Chile",earthquake,6.4,1.8,0.047,44,reviewed,us,us
2018-01-22T00:53:26.900Z,-10.5469,-74.9176,113.78,5,mb,,69,2.369,0.91,us,us2000cm9e,2022-08-07T23:22:54.133Z,"41 km N of Santa Rosa, Peru",earthquake,6.1,4.3,0.023,617,reviewed,us,us
2018-01-23T05:59:56.370Z,-5.9035,154.7264,139.4,5.2,mww,,28,3.067,0.79,us,us2000cmwv,2018-04-20T07:05:07.040Z,"95 km WNW of Panguna, Papua New Guinea",earthquake,8.6,4.7,0.065,23,reviewed,us,us
2018-01-24T07:46:05.320Z,-20.3342,-68.9998,105.35,5.3,mww,,39,0.24,1.07,us,us2000cnmf,2022-08-07T23:26:52.169Z,"120 km E of Iquique, Chile",earthquake,6.1,4.2,0.065,23,reviewed,us,us
2018-01-25T10:41:14.980Z,-17.7869,-179.6108,639.56,5.8,mww,,32,8.466,1.06,us,us2000cp7l,2022-05-03T19:44:39.804Z,"117 km ENE of Levuka, Fiji",earthquake,10.3,4.4,0.061,26,reviewed,us,us
2018-01-31T07:07:00.290Z,36.5261,70.8507,193.73,6.2,mww,,17,0.637,0.86,us,us2000crmu,2022-08-07T23:45:55.672Z,"37 km S of Jurm, Afghanistan",earthquake,6.7,3.2,0.046,45,reviewed,us,us
2018-02-01T23:13:54.150Z,-31.5621,-70.0399,100.73,5.2,mww,,41,0.895,0.75,us,us1000ce18,2021-02-08T03:26:11.987Z,"64 km WSW of Calingasta, Argentina",earthquake,5.6,4.6,0.08,15,reviewed,us,us
2018-02-03T13:37:00.720Z,-7.5618,127.7524,153.74,5.1,mb,,52,3.539,1.11,us,us1000cfb0,2018-04-25T01:39:45.040Z,"134 km NE of Lospalos, Timor Leste",earthquake,7.5,6.2,0.082,48,reviewed,us,us
2018-02-04T19:55:04.930Z,-9.1356,122.4646,138.46,5.1,mww,,31,0.545,1.06,us,us1000cfsg,2018-04-25T01:39:48.040Z,"63 km SSE of Maumere, Indonesia",earthquake,7.9,4.4,0.071,19,reviewed,us,us
2018-02-05T20:56:23.140Z,26.9834,140.1995,477.84,5.4,mww,,39,1.774,0.81,us,us1000cga3,2022-05-03T18:47:25.440Z,"Bonin Islands, Japan region",earthquake,9.2,3.7,0.069,20,reviewed,us,us
2018-02-06T18:37:58.980Z,-18.9595,169.4739,243.29,5.6,mww,,25,4.1,0.83,us,us1000chl5,2022-05-03T19:44:45.215Z,"67 km NNE of Isangel, Vanuatu",earthquake,8.2,4,0.063,24,reviewed,us,us
2018-02-06T21:54:00.990Z,38.1537,72.478,111.52,5,mb,,47,1.825,0.63,us,us1000chs5,2022-08-08T00:04:06.435Z,"109 km NE of Khorugh, Tajikistan",earthquake,6.3,5.4,0.056,103,reviewed,us,us
2018-02-07T12:03:26.670Z,-20.5937,-178.2155,559.55,5.3,mb,,49,7.946,0.94,us,us1000ci7d,2018-05-03T22:15:01.040Z,"Fiji region",earthquake,8.6,5.3,0.024,576,reviewed,us,us
2018-02-08T11:04:01.370Z,52.5917,-179.3839,211.45,5.7,mww,,16,0.851,0.87,us,us2000cysh,2023-08-11T17:42:56.753Z,"204 km WNW of Adak, Alaska",earthquake,6.7,3.3,0.038,68,reviewed,us,us
2018-02-09T11:43:56.760Z,-17.8709,-178.6605,556.91,6,mww,,35,7.704,0.9,us,us2000czgc,2022-05-03T18:48:51.157Z,"215 km E of Levuka, Fiji",earthquake,9.4,3.1,0.051,37,reviewed,us,us
2018-02-09T23:59:24.230Z,-21.3996,-179.2817,604.22,5.6,mww,,18,7.907,0.79,us,us2000d004,2022-05-03T18:47:36.454Z,"Fiji region",earthquake,8,3.4,0.069,20,reviewed,us,us
2018-02-10T22:50:48.880Z,-3.8176,151.9248,268,5.8,mww,,12,0.441,0.72,us,us2000d0ex,2022-05-03T18:47:37.618Z,"49 km NNW of Rabaul, Papua New Guinea",earthquake,8.2,1.8,0.042,54,reviewed,us,us
2018-02-11T16:38:14.730Z,-20.919,-179.1396,631.16,5.5,mww,,90,8.362,0.69,us,us2000d0k7,2018-05-03T22:15:10.040Z,"Fiji region",earthquake,12,6,0.089,12,reviewed,us,us
2018-02-15T11:40:05.330Z,-5.2592,151.4137,120.36,5.3,mww,,29,1.297,0.92,us,us2000d2kz,2018-05-15T06:29:08.040Z,"138 km SW of Kokopo, Papua New Guinea",earthquake,8,4.6,0.062,25,reviewed,us,us
2018-02-17T01:55:41.120Z,-7.5551,128.0918,123.8,5,mb,,30,3.206,0.88,us,us2000d3q5,2018-05-15T06:29:11.040Z,"161 km NE of Lospalos, Timor Leste",earthquake,6.9,5.8,0.066,72,reviewed,us,us
2018-02-18T04:47:21.850Z,-4.8973,130.4689,114.65,5,mww,,17,2.648,0.87,us,us2000d42b,2018-05-15T06:29:14.040Z,"243 km SE of Amahai, Indonesia",earthquake,6.6,4.3,0.071,19,reviewed,us,us
2018-02-20T15:02:07.500Z,-56.2608,-27.5278,104.66,5.2,mb,,51,5.492,0.76,us,us2000d5d6,2018-05-22T02:00:19.040Z,"South Sandwich Islands region",earthquake,9.7,4.8,0.065,78,reviewed,us,us
2018-02-27T05:17:58.250Z,-18.8679,169.2903,203,5.5,mww,,26,2.707,0.81,us,us2000d8mh,2022-08-08T00:46:14.146Z,"74 km N of Isangel, Vanuatu",earthquake,7.2,1.9,0.073,18,reviewed,us,us
2018-03-02T02:20:12.280Z,-6.1353,130.2782,135,5.9,mww,,30,2.096,0.94,us,us2000damy,2022-05-03T19:09:41.358Z,"279 km WSW of Tual, Indonesia",earthquake,6.4,1.9,0.045,48,reviewed,us,us
2018-03-02T04:42:15.390Z,-22.0513,-63.7515,525.26,5.4,mww,,20,4.191,0.66,us,us2000datn,2018-05-27T01:06:08.040Z,"8 km WSW of Yacuiba, Bolivia",earthquake,8,5.6,0.054,33,reviewed,us,us
2018-03-04T16:16:31.250Z,-20.4241,-68.5636,120.59,5.1,mww,,28,0.621,0.75,us,us2000dc2w,2022-08-08T00:56:27.881Z,"167 km E of Iquique, Chile",earthquake,6.1,4.7,0.065,23,reviewed,us,us
2018-03-04T19:52:52.990Z,45.0674,147.7711,104,5.4,mww,,61,3.818,1.14,us,us2000dc4z,2022-05-03T18:49:02.166Z,"19 km SSW of Kuril’sk, Russia",earthquake,8.7,1.9,0.062,25,reviewed,us,us
2018-03-06T11:23:36.270Z,-55.9688,-28.2591,127.29,5.2,mb,,37,5.015,0.7,us,us2000dcur,2018-06-08T05:12:11.040Z,"South Sandwich Islands region",earthquake,9.4,4.4,0.056,104,reviewed,us,us
2018-03-07T10:39:28.430Z,17.9872,145.5203,215.49,5.1,mb,,20,2.743,0.88,us,us2000ddpy,2018-06-08T05:12:13.040Z,"Alamagan region, Northern Mariana Islands",earthquake,7,5,0.026,487,reviewed,us,us
2018-03-09T16:23:23.120Z,-21.0006,-178.606,540.34,5.7,mww,,49,4.52,1.26,us,us1000d2bk,2022-05-03T19:09:34.230Z,"Fiji region",earthquake,9.5,3.8,0.089,12,reviewed,us,us
2018-03-13T04:33:38.880Z,1.9973,99.0036,124.41,5.1,mb,,44,1.584,0.56,us,us1000d3nz,2018-06-11T21:53:42.040Z,"37 km NE of Sibolga, Indonesia",earthquake,6.7,5.6,0.056,102,reviewed,us,us
2018-03-14T11:46:29.340Z,-20.3824,-176.0598,138.29,5.1,mb,,39,5.92,0.8,us,us1000d48j,2018-06-11T21:53:44.040Z,"122 km NW of Nuku‘alofa, Tonga",earthquake,8.4,4.9,0.031,339,reviewed,us,us
2018-03-15T06:48:19.950Z,-21.5629,170.5015,117.43,5.1,mww,,50,2.302,0.74,us,us1000d4lp,2018-06-11T21:53:45.040Z,"257 km SSE of Isangel, Vanuatu",earthquake,9,4.8,0.073,18,reviewed,us,us
2018-03-17T20:34:21.010Z,-18.7405,-69.0857,130.84,5,mww,,63,0.568,0.97,us,us1000d5ss,2022-08-08T01:17:41.400Z,"118 km SW of Curahuara de Carangas, Bolivia",earthquake,5.3,2.8,0.098,10,reviewed,us,us
2018-03-18T11:35:05.850Z,0.488,121.4659,104.61,5.3,mww,,24,0.922,1.1,us,us1000d62i,2018-06-11T21:53:51.040Z,"177 km W of Gorontalo, Indonesia",earthquake,7,4,0.052,36,reviewed,us,us
2018-03-19T02:36:36.220Z,-15.6916,167.7356,122.18,5.1,mb,,32,5.08,1.11,us,us1000d6b0,2022-08-08T01:19:17.336Z,"54 km NE of Norsup, Vanuatu",earthquake,8.7,4.4,0.032,316,reviewed,us,us
2018-03-19T12:51:17.120Z,-32.3782,-69.4389,113.06,5,mww,,55,1.014,0.91,us,us1000d6dq,2022-08-08T01:20:54.366Z,"80 km NW of Mendoza, Argentina",earthquake,6.6,4.6,0.059,28,reviewed,us,us
2018-03-24T22:17:50.050Z,36.4652,70.6687,200.25,5,mb,,26,0.663,0.76,us,us1000d8qq,2018-06-19T01:35:52.040Z,"46 km SSW of Jurm, Afghanistan",earthquake,6.1,4.4,0.043,171,reviewed,us,us
2018-03-25T08:58:10.930Z,-7.3049,128.4848,144,5.7,mww,,34,2.869,0.79,us,us1000d8u9,2022-05-03T19:45:06.715Z,"212 km NE of Lospalos, Timor Leste",earthquake,7.2,1.9,0.052,36,reviewed,us,us
2018-03-25T14:28:35.270Z,-26.7926,-63.3697,577.24,5.6,mww,,21,5.147,1.28,us,us1000d8vi,2022-05-03T18:50:44.950Z,"29 km NNW of El Hoyo, Argentina",earthquake,10.4,4.2,0.05,38,reviewed,us,us
2018-03-25T20:14:47.690Z,-6.6343,129.8172,169,6.4,mww,,13,1.988,1.09,us,us1000d8xh,2022-05-03T19:09:10.039Z,"Banda Sea",earthquake,6.5,0.7,0.033,87,reviewed,us,us
2018-03-29T07:30:58.790Z,-5.3756,150.8071,126.4,5,mb,,45,1.792,0.78,us,us1000damk,2018-06-22T21:32:13.040Z,"76 km ENE of Kimbe, Papua New Guinea",earthquake,4.2,6.5,0.057,100,reviewed,us,us
2018-03-30T18:45:16.630Z,36.4561,71.1277,237.94,5,mww,,20,0.801,1.05,us,us1000dbk4,2018-06-22T21:32:16.040Z,"44 km SW of Ashk?sham, Afghanistan",earthquake,6.2,0.9,0.086,13,reviewed,us,us
2018-04-02T13:40:34.840Z,-20.6588,-63.0058,559,6.8,mww,,16,5.32,0.99,us,us1000dce2,2022-05-03T19:08:58.878Z,"38 km SE of Boyuibe, Bolivia",earthquake,6.7,1.9,0.047,43,reviewed,us,us
2018-04-02T13:49:02.670Z,-20.6609,-63.2242,570.14,5,mb,,130,5.074,0.42,us,us2000dxl4,2018-06-30T01:11:24.040Z,"26 km SSE of Boyuibe, Bolivia",earthquake,10.2,8.5,0.563,4,reviewed,us,us
2018-04-03T11:31:34.550Z,-19.0635,169.3784,228.18,5,mww,,25,2.636,1,us,us1000ddkq,2018-06-30T01:11:26.040Z,"53 km N of Isangel, Vanuatu",earthquake,8.2,4.3,0.071,19,reviewed,us,us
2018-04-05T09:07:58.700Z,-18.2946,-177.9138,511,5.8,mww,,24,3.876,1.18,us,us2000duvm,2022-05-03T19:52:57.016Z,"294 km E of Levuka, Fiji",earthquake,9.8,1.9,0.057,30,reviewed,us,us
2018-04-09T00:20:55.560Z,-57.6588,-27.8989,245,5.6,mww,,24,5.889,0.8,us,us2000dwpi,2022-05-03T19:10:01.847Z,"South Sandwich Islands region",earthquake,9.2,1.9,0.068,21,reviewed,us,us
2018-04-12T07:56:53.070Z,43.6748,139.5377,216.57,5.3,mwb,,33,2.252,0.73,us,us2000dypk,2018-07-07T02:25:19.040Z,"110 km NW of Iwanai, Japan",earthquake,7.2,5.8,0.11,8,reviewed,us,us
2018-04-12T16:29:03.580Z,-56.3773,-27.2132,103.28,5.3,mb,,41,5.694,0.78,us,us2000dyz7,2018-07-07T02:25:20.040Z,"South Sandwich Islands region",earthquake,10.1,5,0.053,118,reviewed,us,us
2018-04-13T13:38:10.980Z,-35.5014,178.5098,160.96,5.1,mww,,130,2.063,1.38,us,us2000dzmt,2018-07-07T02:25:21.040Z,"292 km NE of Tairua, New Zealand",earthquake,5.8,5.4,0.069,20,reviewed,us,us
2018-04-13T21:46:53.420Z,46.5369,150.8715,106.44,5,mb,,101,5.591,0.68,us,us2000dzyr,2018-07-07T02:25:21.040Z,"274 km ENE of Kuril’sk, Russia",earthquake,8.6,4.9,0.025,498,reviewed,us,us
2018-04-14T04:33:51.090Z,-12.2484,167.0638,216.34,5,mb,,46,7.527,0.72,us,us2000e03e,2018-07-07T02:25:22.040Z,"187 km NNW of Sola, Vanuatu",earthquake,9.3,5,0.033,297,reviewed,us,us
2018-04-17T13:46:04.530Z,-21.4208,-68.8527,104.34,5,mww,,40,0.52,0.74,us,us2000e1hq,2022-08-08T02:17:02.956Z,"114 km N of Calama, Chile",earthquake,5.7,4,0.073,18,reviewed,us,us
2018-04-23T07:37:11.310Z,-6.3107,123.6455,652.53,5.5,mww,,38,2.699,1.04,us,us1000dqj3,2022-05-03T19:10:34.471Z,"197 km SE of Katabu, Indonesia",earthquake,8.7,4.3,0.066,22,reviewed,us,us
2018-04-23T15:42:09.790Z,5.1865,-75.5438,110.03,5.3,mww,,21,1.264,0.95,us,us1000dqpz,2018-07-25T21:36:05.040Z,"3 km NW of Neira, Colombia",earthquake,6.8,4.1,0.048,42,reviewed,us,us
2018-04-24T04:08:35.700Z,22.9621,94.6137,106.27,5.1,mww,,51,0.988,0.59,us,us1000dr4k,2018-07-25T21:36:17.040Z,"78 km SSE of Mawlaik, Myanmar",earthquake,7.2,5.5,0.089,12,reviewed,us,us
2018-04-24T21:57:00.420Z,-23.9432,179.8003,531.08,5.5,mww,,38,5.657,0.7,us,us1000drm0,2022-05-03T19:45:14.371Z,"south of the Fiji Islands",earthquake,9.3,4.1,0.073,18,reviewed,us,us
2018-04-26T09:54:19.830Z,-7.3343,115.5685,360.63,5,mb,,35,1.8,1.19,us,us1000dsku,2018-07-25T21:36:58.040Z,"101 km NNE of Singaraja, Indonesia",earthquake,8.1,6.3,0.058,95,reviewed,us,us
2018-04-30T18:24:53.100Z,-15.9408,168.3762,266,5.8,mww,,21,4.929,1.2,us,us1000duuy,2022-08-08T02:49:27.247Z,"104 km E of Lakatoro, Vanuatu",earthquake,8,1.9,0.052,36,reviewed,us,us
2018-05-01T19:47:53.620Z,-18.0199,-177.9375,585,5.9,mww,,28,3.828,1.05,us,us1000dvii,2022-05-03T19:15:56.978Z,"290 km E of Levuka, Fiji",earthquake,8.7,1.9,0.052,35,reviewed,us,us
2018-05-09T10:41:45.910Z,36.9942,71.3822,116,6.2,mww,,17,0.578,1.1,us,us1000e19e,2022-08-08T03:18:07.452Z,"36 km NW of Ishqoshim, Tajikistan",earthquake,6.4,1.8,0.05,39,reviewed,us,us
2018-05-10T14:08:36.740Z,36.5631,71.0575,199.4,5,mww,,20,0.681,1.03,us,us1000e205,2022-08-08T03:22:39.759Z,"38 km SSE of Jurm, Afghanistan",earthquake,7.4,4.3,0.08,15,reviewed,us,us
2018-05-10T18:02:28.960Z,6.8698,123.762,535,5.9,mww,,22,1.814,1.18,us,us1000e26e,2022-05-03T19:12:41.015Z,"29 km WNW of Gadung, Philippines",earthquake,7.8,1.9,0.038,66,reviewed,us,us
2018-05-10T22:15:40.690Z,-22.2841,-179.5279,587.36,5.2,mww,,38,5.056,0.75,us,us1000e2gd,2018-08-08T15:20:18.040Z,"south of the Fiji Islands",earthquake,9.5,5.2,0.127,6,reviewed,us,us
2018-05-11T01:19:44.450Z,-24.2078,-66.8762,171.31,5,mb,,25,1.729,0.77,us,us1000e2j5,2018-08-08T15:20:25.040Z,"56 km W of San Antonio de los Cobres, Argentina",earthquake,6.7,2.3,0.03,343,reviewed,us,us
2018-05-11T08:57:32.120Z,-6.6149,129.8374,188.16,5,mww,,43,1.987,0.61,us,us1000e2nf,2018-08-08T15:20:34.040Z,"Banda Sea",earthquake,8.1,6.3,0.089,12,reviewed,us,us
2018-05-11T20:56:31.760Z,6.1472,125.7636,127.1,5.1,mww,,19,0.934,0.99,us,us1000e37v,2018-08-08T15:20:55.040Z,"6 km E of Lapuan, Philippines",earthquake,6.7,4,0.066,22,reviewed,us,us
2018-05-13T15:33:31.340Z,5.3594,125.4392,169.41,5.2,mww,,43,1.704,1.14,us,us1000e453,2018-08-08T15:21:38.040Z,"5 km SSW of Sarangani, Philippines",earthquake,7.6,5,0.053,34,reviewed,us,us
2018-05-17T21:43:15.270Z,-31.9823,-179.9533,284.39,5.7,mww,,27,3.238,1.05,us,us1000e7kx,2022-05-03T19:15:52.134Z,"Kermadec Islands region",earthquake,10,3.8,0.055,32,reviewed,us,us
2018-05-22T09:43:31.680Z,-30.383,-179.0147,226.35,5.5,mww,,52,1.475,1.23,us,us1000e9th,2022-05-03T19:45:31.188Z,"Kermadec Islands region",earthquake,8.5,3.8,0.044,50,reviewed,us,us
2018-05-24T11:12:16.720Z,27.7142,127.7021,118.44,5,mb,,51,1.011,0.89,us,us1000eb6b,2018-08-21T21:23:49.040Z,"124 km NNW of Nago, Japan",earthquake,7.2,2.3,0.03,349,reviewed,us,us
2018-05-24T14:48:51.630Z,-21.261,-178.1643,473.12,5.4,mww,,30,7.952,0.99,us,us1000eb96,2018-08-21T21:23:49.040Z,"Fiji region",earthquake,8.7,4.1,0.086,13,reviewed,us,us
